customer_id,tenure,monthly_charges,contract_type,internet_service,payment_method,churn
4840,33,32.50136901158098,Two year,No,Bank transfer,0
4841,12,33.54586149092363,One year,Fiber optic,Electronic check,0
4842,27,102.22239996967906,One year,DSL,Credit card,1
4843,39,112.19073887152348,Month-to-month,Fiber optic,Bank transfer,1
4844,9,99.07548366741496,Two year,No,Electronic check,1
4845,21,40.07449491695296,Month-to-month,DSL,Electronic check,1
4846,29,61.152121943422095,Month-to-month,No,Bank transfer,0
4847,33,80.08424258659142,Month-to-month,DSL,Credit card,0
4848,62,36.029347382082875,Two year,DSL,Bank transfer,0
4849,15,41.06024926325083,One year,DSL,Credit card,0
4850,2,48.2886072068555,Month-to-month,No,Credit card,0
4851,52,70.95132702908364,Month-to-month,DSL,Bank transfer,0
4852,44,71.08048871775475,Two year,DSL,Electronic check,0
4853,54,101.42945193475526,Month-to-month,No,Credit card,0
4854,18,95.30102006876255,One year,Fiber optic,Mailed check,0
4855,3,111.3735675109942,Month-to-month,No,Mailed check,0
4856,7,103.29017228245964,One year,No,Electronic check,0
4857,43,45.38775483056547,Month-to-month,DSL,Electronic check,1
4858,38,53.12967693039999,Month-to-month,No,Bank transfer,0
4859,37,70.04232436325339,Month-to-month,No,Credit card,0
4860,58,21.42711345636446,One year,No,Bank transfer,0
4861,33,110.39020062837214,Month-to-month,DSL,Mailed check,1
4862,59,24.43442125623392,Month-to-month,No,Mailed check,0
4863,11,52.244127081663635,Month-to-month,DSL,Credit card,1
4864,68,76.91747911964066,One year,No,Credit card,0
4865,68,71.78413886068658,Month-to-month,DSL,Mailed check,0
4866,22,85.44598928258748,Two year,DSL,Bank transfer,0
4867,66,72.7520175294209,One year,No,Credit card,1
4868,44,42.90014257030344,Two year,Fiber optic,Bank transfer,0
4869,6,40.10781877938719,Month-to-month,No,Credit card,0
4870,42,110.72470690754986,One year,Fiber optic,Electronic check,0
4871,25,46.396673673559256,One year,DSL,Bank transfer,0
4872,57,48.09772338795135,Month-to-month,Fiber optic,Mailed check,1
4873,55,61.29528961003446,Two year,Fiber optic,Electronic check,0
4874,16,33.9438327149974,One year,DSL,Bank transfer,0
4875,14,70.72728444232405,One year,Fiber optic,Credit card,0
4876,39,86.50317617021314,One year,No,Mailed check,0
4877,28,98.60004920773669,One year,Fiber optic,Credit card,0
4878,51,91.14542418642291,One year,DSL,Bank transfer,0
4879,49,34.76359640802637,Month-to-month,Fiber optic,Electronic check,0
4880,9,65.60671449709238,One year,DSL,Bank transfer,1
4881,58,23.858620080817843,Two year,DSL,Mailed check,0
4882,45,21.779799672094928,One year,No,Electronic check,1
4883,22,64.01304182738006,Month-to-month,DSL,Mailed check,1
4884,32,45.296049445762904,Month-to-month,Fiber optic,Credit card,0
4885,69,88.33607948733628,Two year,No,Electronic check,0
4886,69,92.42407868134126,One year,No,Bank transfer,1
4887,42,109.54037245582556,Two year,Fiber optic,Credit card,0
4888,53,96.06825135390388,Two year,Fiber optic,Credit card,0
4889,59,24.82441231365417,Two year,No,Bank transfer,0
4890,39,57.16230103577677,Two year,DSL,Credit card,0
4891,15,47.30233517521221,One year,No,Mailed check,0
4892,71,58.613244982716125,Month-to-month,No,Bank transfer,0
4893,29,36.00756589687016,Month-to-month,No,Credit card,0
4894,3,29.770410369059345,One year,DSL,Electronic check,1
4895,10,72.09845425084006,Two year,Fiber optic,Bank transfer,0
4896,29,92.03813108663944,One year,Fiber optic,Bank transfer,0
4897,35,90.19109019319428,Two year,Fiber optic,Credit card,0
4898,6,65.09443221762271,Two year,DSL,Bank transfer,0
4899,12,72.22789862889461,One year,DSL,Bank transfer,1
4900,38,71.63287225086414,One year,Fiber optic,Bank transfer,0
4901,19,89.15703777680562,Two year,Fiber optic,Bank transfer,1
4902,67,24.79251759560241,Two year,Fiber optic,Bank transfer,1
4903,8,90.9896108871224,Two year,Fiber optic,Bank transfer,0
4904,8,78.22009007572875,Two year,DSL,Mailed check,0
4905,47,39.81087146715742,One year,Fiber optic,Credit card,1
4906,4,24.90588537462645,Month-to-month,No,Mailed check,0
4907,51,30.852779055788844,Month-to-month,Fiber optic,Credit card,1
4908,67,72.46913414192696,Two year,DSL,Bank transfer,0
4909,45,95.84085300912828,Month-to-month,No,Credit card,0
4910,8,53.465728712450115,Month-to-month,No,Mailed check,1
4911,16,57.91239107052217,Month-to-month,No,Credit card,1
4912,67,113.41464150461124,Month-to-month,DSL,Bank transfer,1
4913,9,41.3013084032576,Month-to-month,Fiber optic,Bank transfer,0
4914,60,30.374942457535163,Month-to-month,DSL,Bank transfer,1
4915,71,54.341011380001795,Two year,DSL,Mailed check,0
4916,15,94.59221194922738,Two year,No,Electronic check,0
4917,71,82.60772910561319,Two year,No,Bank transfer,1
4918,41,61.57954393695692,One year,DSL,Bank transfer,0
4919,22,116.47525328318305,Month-to-month,No,Credit card,0
4920,24,93.49964382945733,Month-to-month,DSL,Electronic check,0
4921,44,26.186142438329377,One year,No,Credit card,0
4922,1,94.46314438540483,Month-to-month,Fiber optic,Mailed check,1
4923,10,22.403855590585835,Two year,Fiber optic,Electronic check,0
4924,56,85.03233231174055,Two year,Fiber optic,Bank transfer,1
4925,50,41.048283629265875,One year,No,Electronic check,1
4926,12,89.64422090375577,Two year,No,Bank transfer,0
4927,60,50.97795666477961,One year,Fiber optic,Mailed check,0
4928,26,107.30063079555649,Two year,DSL,Credit card,0
4929,41,53.69138365914605,Month-to-month,DSL,Mailed check,1
4930,36,81.9695855404297,Two year,Fiber optic,Mailed check,0
4931,23,48.59275596539883,One year,No,Bank transfer,1
4932,43,111.72215451421782,Month-to-month,DSL,Credit card,0
4933,6,98.09959810281724,One year,DSL,Mailed check,0
4934,69,44.33028763446031,Month-to-month,DSL,Electronic check,0
4935,43,114.87967125586596,Month-to-month,No,Mailed check,0
4936,25,55.715758957622825,Two year,DSL,Bank transfer,0
4937,18,85.18649476671875,Two year,DSL,Electronic check,1
4938,62,94.28532311143964,Month-to-month,Fiber optic,Electronic check,0
4939,13,22.290216146491233,Two year,No,Credit card,0
4940,43,115.89673461572463,Two year,Fiber optic,Electronic check,0
4941,28,54.44413060873649,One year,DSL,Electronic check,0
4942,18,38.97788934312243,Two year,No,Bank transfer,0
4943,59,105.07077917284981,Month-to-month,No,Credit card,0
4944,60,90.28992828234144,Two year,Fiber optic,Mailed check,0
4945,63,28.674327262335257,Month-to-month,Fiber optic,Electronic check,0
4946,57,31.704458137676955,Month-to-month,No,Mailed check,1
4947,51,91.5191870653649,One year,No,Mailed check,0
4948,56,27.478325595908398,Month-to-month,Fiber optic,Mailed check,0
4949,27,111.71754351240651,Month-to-month,DSL,Credit card,0
4950,32,94.15401369476332,One year,No,Mailed check,1
4951,9,53.54922059669888,Month-to-month,DSL,Bank transfer,0
4952,68,56.293877922533824,One year,Fiber optic,Credit card,0
4953,46,70.64960962041013,Month-to-month,No,Credit card,1
4954,67,56.09694136485402,Two year,Fiber optic,Credit card,0
4955,26,98.34685514383158,One year,No,Credit card,0
4956,8,117.47369441016157,One year,No,Electronic check,0
4957,6,78.45215154381931,Month-to-month,Fiber optic,Electronic check,1
4958,24,64.6037327667529,One year,Fiber optic,Mailed check,0
4959,48,42.27741402682172,Month-to-month,DSL,Electronic check,0
4960,45,85.34334192478002,One year,Fiber optic,Credit card,0
4961,13,88.55768618153971,One year,Fiber optic,Mailed check,0
4962,69,88.51906070143637,Two year,DSL,Bank transfer,0
4963,25,22.69850358684923,Month-to-month,Fiber optic,Electronic check,0
4964,20,109.9122100660471,Two year,DSL,Credit card,0
4965,66,53.81065634291767,One year,DSL,Mailed check,0
4966,45,94.41657624816091,Month-to-month,Fiber optic,Electronic check,0
4967,47,95.98069071003198,Two year,DSL,Credit card,0
4968,63,85.05549788122396,One year,DSL,Mailed check,0
4969,55,59.486652314429215,Two year,DSL,Electronic check,0
4970,19,80.83842168165256,One year,Fiber optic,Bank transfer,0
4971,35,24.019869125787658,One year,Fiber optic,Electronic check,0
4972,53,96.18957921879063,Month-to-month,DSL,Credit card,0
4973,26,29.95886483283389,Month-to-month,Fiber optic,Credit card,1
4974,14,59.67509257996017,Month-to-month,No,Bank transfer,0
4975,45,30.36187876649666,One year,DSL,Bank transfer,0
4976,44,103.70744458190946,Two year,No,Mailed check,0
4977,65,75.03023934359592,Month-to-month,Fiber optic,Mailed check,0
4978,51,89.09551201692724,Month-to-month,No,Credit card,0
4979,43,88.2582169842613,Month-to-month,Fiber optic,Electronic check,0
4980,23,104.16062316585044,Month-to-month,Fiber optic,Bank transfer,1
4981,56,33.256940334513466,One year,DSL,Mailed check,0
4982,19,85.97281404048842,Two year,No,Credit card,0
4983,55,77.51340544036574,One year,DSL,Credit card,0
4984,60,23.089712257131538,One year,No,Credit card,1
4985,59,40.14229088228026,One year,Fiber optic,Bank transfer,1
4986,33,46.757154137822084,Month-to-month,Fiber optic,Bank transfer,1
4987,19,27.255637542916617,Two year,DSL,Bank transfer,0
4988,28,55.47198058988015,One year,No,Electronic check,0
4989,52,22.72025087154757,One year,No,Bank transfer,0
4990,49,75.31834922577295,One year,Fiber optic,Credit card,0
4991,37,41.15009605797873,Month-to-month,DSL,Bank transfer,1
4992,26,48.70031055091986,Month-to-month,Fiber optic,Electronic check,0
4993,40,111.04716261712841,One year,Fiber optic,Electronic check,0
4994,38,70.28168491235255,Month-to-month,DSL,Credit card,0
4995,54,46.90139312444158,Two year,No,Mailed check,0
4996,22,79.84617582480662,Month-to-month,No,Bank transfer,0
4997,16,40.167143486749566,One year,Fiber optic,Bank transfer,0
4998,28,27.439568576418488,Two year,No,Electronic check,0
4999,35,22.090635440026865,Month-to-month,DSL,Electronic check,0
5000,60,115.15290453762563,One year,No,Mailed check,0
5001,45,92.46108241431163,Two year,No,Electronic check,1
5002,46,99.99481482923824,Two year,Fiber optic,Electronic check,0
5003,55,118.0917728178832,Two year,No,Electronic check,0
5004,26,113.16287034134395,Month-to-month,DSL,Electronic check,0
5005,25,93.69131986375159,Two year,Fiber optic,Mailed check,0
5006,65,89.39870698193194,Month-to-month,DSL,Bank transfer,1
5007,6,53.68499969353766,One year,No,Bank transfer,1
5008,23,30.401725179510212,Month-to-month,No,Bank transfer,0
5009,64,77.3722548367576,Month-to-month,Fiber optic,Bank transfer,0
5010,43,77.62532950885922,One year,DSL,Bank transfer,0
5011,23,115.2237285415744,Month-to-month,No,Credit card,0
5012,30,64.25708066617094,Month-to-month,No,Credit card,1
5013,18,89.08076243060684,One year,Fiber optic,Electronic check,0
5014,21,77.49706273967217,Two year,No,Credit card,0
5015,57,37.676022910104926,One year,No,Bank transfer,0
5016,23,79.20643077549167,Two year,No,Electronic check,0
5017,45,74.011670936282,Month-to-month,DSL,Bank transfer,0
5018,44,69.39059939093555,One year,DSL,Bank transfer,1
5019,47,71.34229336484748,Two year,DSL,Electronic check,0
5020,40,36.39879719588705,Month-to-month,No,Bank transfer,1
5021,51,66.34777312306679,Month-to-month,Fiber optic,Credit card,0
5022,42,80.56532718215968,Month-to-month,Fiber optic,Electronic check,1
5023,7,68.94491986855394,Two year,Fiber optic,Mailed check,0
5024,50,68.86861951261473,Two year,DSL,Mailed check,0
5025,48,27.751770979298577,Two year,DSL,Mailed check,0
5026,6,39.07741520167197,Month-to-month,DSL,Bank transfer,0
5027,9,52.09726927755007,Two year,DSL,Bank transfer,0
5028,57,61.93469939259066,One year,No,Bank transfer,0
5029,31,79.39374438586043,Two year,Fiber optic,Bank transfer,0
5030,21,106.33451045230606,Two year,Fiber optic,Electronic check,0
5031,40,35.91647380886539,Month-to-month,DSL,Mailed check,1
5032,45,21.508803021069493,One year,Fiber optic,Credit card,0
5033,49,64.92371307759157,One year,Fiber optic,Electronic check,0
5034,20,63.21028974116281,One year,DSL,Mailed check,0
5035,17,75.19012184951724,Two year,DSL,Mailed check,1
5036,28,103.32217713715005,Month-to-month,DSL,Electronic check,1
5037,41,100.23605509824779,Two year,DSL,Electronic check,0
5038,66,30.00432844300112,Month-to-month,No,Electronic check,1
5039,25,113.39953666766738,One year,Fiber optic,Credit card,1
5040,58,31.04143946744447,Two year,No,Mailed check,0
5041,41,83.45705085342361,Month-to-month,Fiber optic,Credit card,0
5042,6,87.24062935955757,Two year,No,Credit card,0
5043,38,87.98774872230882,Month-to-month,DSL,Credit card,0
5044,6,46.53511716753909,One year,No,Credit card,0
5045,45,53.03450917649919,Two year,DSL,Credit card,0
5046,14,74.86768751493969,One year,DSL,Electronic check,0
5047,66,39.95874958000984,Two year,No,Credit card,0
5048,40,22.03104678333512,Two year,Fiber optic,Bank transfer,1
5049,3,76.21444545085757,Month-to-month,No,Electronic check,0
5050,24,66.52785720120073,Month-to-month,DSL,Mailed check,0
5051,19,85.6731206223462,Month-to-month,DSL,Mailed check,1
5052,18,34.67005758336599,One year,Fiber optic,Electronic check,0
5053,64,104.09248945898514,One year,Fiber optic,Credit card,0
5054,35,34.62214884605273,Two year,Fiber optic,Electronic check,0
5055,62,109.13436048800236,Month-to-month,DSL,Mailed check,1
5056,1,64.9521172595703,One year,No,Mailed check,0
5057,25,74.98052593726948,Two year,Fiber optic,Electronic check,1
5058,45,109.65813359639887,One year,DSL,Bank transfer,1
5059,49,49.9913048477067,Two year,No,Bank transfer,0
5060,16,38.18269962411515,Month-to-month,Fiber optic,Bank transfer,0
5061,19,64.57516208194536,Two year,No,Mailed check,0
5062,23,44.43672285277067,Two year,No,Bank transfer,0
5063,25,72.78439115403171,Month-to-month,DSL,Bank transfer,0
5064,16,47.525786444431645,Month-to-month,DSL,Electronic check,1
5065,54,106.4489535595457,Two year,DSL,Credit card,0
5066,1,80.7324592257726,One year,No,Credit card,0
5067,42,20.02406697429023,Month-to-month,Fiber optic,Electronic check,0
5068,19,100.54737346798248,Two year,Fiber optic,Credit card,0
5069,34,53.02123367261459,Month-to-month,Fiber optic,Bank transfer,0
5070,55,52.02079841549571,Month-to-month,DSL,Mailed check,0
5071,18,58.30628121344674,One year,Fiber optic,Bank transfer,1
5072,34,83.02625280840806,Month-to-month,Fiber optic,Electronic check,0
5073,45,64.2060710394223,Two year,DSL,Credit card,1
5074,6,82.86355465697025,Two year,Fiber optic,Electronic check,1
5075,21,34.67807216357924,Month-to-month,Fiber optic,Electronic check,0
5076,70,117.01644645240857,Month-to-month,Fiber optic,Bank transfer,0
5077,48,92.9606287083864,One year,No,Credit card,0
5078,39,45.0207107178383,One year,No,Mailed check,0
5079,31,92.41699080747759,One year,DSL,Bank transfer,0
5080,10,77.50254562616394,Two year,DSL,Electronic check,0
5081,30,30.918899640351466,One year,No,Electronic check,0
5082,18,37.81964267881261,Two year,DSL,Credit card,0
5083,60,24.13081419214648,One year,DSL,Electronic check,0
5084,15,100.92380716746811,Two year,Fiber optic,Electronic check,0
5085,4,75.1704752595235,Month-to-month,DSL,Bank transfer,0
5086,63,51.67486486502119,Two year,DSL,Credit card,0
5087,40,32.634490202820004,Month-to-month,Fiber optic,Bank transfer,1
5088,9,68.40458759603791,Two year,Fiber optic,Mailed check,0
5089,9,72.52613467179387,Two year,No,Electronic check,1
5090,26,90.19485009805054,Month-to-month,DSL,Bank transfer,0
5091,4,116.99372104470915,Two year,Fiber optic,Bank transfer,0
5092,16,63.49455304073747,Two year,DSL,Credit card,0
5093,15,60.60342065943693,One year,DSL,Electronic check,1
5094,52,56.99300045901225,Month-to-month,No,Bank transfer,0
5095,69,102.6923908966861,Month-to-month,No,Electronic check,1
5096,5,35.63172213992379,One year,No,Mailed check,0
5097,20,54.381290363508946,One year,No,Electronic check,0
5098,18,92.4970804875391,Month-to-month,No,Electronic check,0
5099,2,21.56949353424465,Month-to-month,Fiber optic,Bank transfer,1
5100,13,48.938072360569464,Month-to-month,No,Credit card,1
5101,4,84.14471627547098,One year,Fiber optic,Credit card,0
5102,42,38.59520980008047,One year,No,Credit card,1
5103,61,50.27105691242712,Two year,Fiber optic,Mailed check,0
5104,8,68.60450744832292,One year,DSL,Mailed check,0
5105,67,62.20235659696871,Two year,No,Bank transfer,0
5106,63,30.602718995537884,Two year,Fiber optic,Credit card,0
5107,9,113.82353222556326,One year,No,Mailed check,0
5108,11,24.42927205820928,One year,Fiber optic,Credit card,1
5109,42,94.9742756422818,One year,Fiber optic,Credit card,0
5110,13,27.142277109115746,One year,No,Mailed check,1
5111,36,66.72958030250794,Month-to-month,Fiber optic,Credit card,1
5112,13,37.54112916554111,One year,DSL,Electronic check,1
5113,12,34.109779642892526,Two year,No,Bank transfer,0
5114,37,32.58979765417251,Two year,DSL,Mailed check,0
5115,52,65.27866366953424,Month-to-month,Fiber optic,Mailed check,0
5116,71,71.54849093872923,Month-to-month,Fiber optic,Credit card,1
5117,2,33.33844935428399,One year,No,Mailed check,0
5118,56,117.93957302662395,Month-to-month,DSL,Electronic check,0
5119,60,45.77658868622231,One year,DSL,Credit card,0
5120,23,65.88413396027832,One year,No,Electronic check,0
5121,40,41.6269557601908,Month-to-month,DSL,Bank transfer,0
5122,64,69.39226454495456,Month-to-month,No,Bank transfer,0
5123,23,95.6016582465182,Two year,No,Electronic check,0
5124,29,72.11020142944952,Month-to-month,Fiber optic,Credit card,1
5125,51,48.56488707180552,Month-to-month,Fiber optic,Bank transfer,0
5126,69,44.83966087339381,Month-to-month,DSL,Credit card,0
5127,31,95.89344062270534,Two year,No,Credit card,0
5128,50,31.823817572626325,One year,No,Bank transfer,1
5129,20,56.99664944058695,Two year,No,Bank transfer,1
5130,55,35.148271665388535,Month-to-month,No,Electronic check,1
5131,2,45.7975829294482,Month-to-month,Fiber optic,Credit card,0
5132,25,35.26832324849522,Month-to-month,DSL,Electronic check,1
5133,13,108.67725085424267,One year,Fiber optic,Mailed check,0
5134,70,93.19041990130319,Two year,No,Mailed check,0
5135,67,76.09272460442614,Two year,DSL,Mailed check,0
5136,58,42.442522249553306,One year,DSL,Mailed check,0
5137,64,71.02268271991949,Two year,No,Bank transfer,0
5138,69,72.08332064475724,One year,No,Bank transfer,0
5139,59,79.04037256539061,One year,Fiber optic,Electronic check,1
5140,60,26.008515722273145,Two year,Fiber optic,Bank transfer,0
5141,62,117.29019711967062,Two year,No,Bank transfer,0
5142,16,66.54389706003232,One year,No,Bank transfer,0
5143,68,112.65317740991033,Two year,Fiber optic,Mailed check,0
5144,15,20.980811471397637,One year,DSL,Electronic check,0
5145,55,44.75583956353089,Two year,DSL,Credit card,0
5146,35,30.39955703133356,Two year,DSL,Credit card,1
5147,55,96.96161773547716,Two year,Fiber optic,Credit card,1
5148,14,52.01250495947112,Two year,No,Mailed check,0
5149,49,104.04925084157469,Two year,DSL,Bank transfer,0
5150,7,103.2385365715857,Month-to-month,No,Bank transfer,0
5151,30,86.77947928065699,Month-to-month,Fiber optic,Credit card,0
5152,49,86.57818035439772,Two year,Fiber optic,Credit card,0
5153,16,90.0159692073135,Two year,No,Electronic check,0
5154,51,87.37638346297746,Two year,No,Mailed check,0
5155,42,58.69083576843491,One year,No,Bank transfer,0
5156,17,88.2827644568546,Month-to-month,No,Credit card,0
5157,63,109.74069691923586,One year,DSL,Credit card,1
5158,45,53.25734918766236,Month-to-month,No,Electronic check,1
5159,7,114.48890262149536,Month-to-month,DSL,Bank transfer,1
5160,27,21.358158789876974,Two year,Fiber optic,Bank transfer,1
5161,10,54.90825382652372,Two year,DSL,Electronic check,0
5162,34,33.209840172874024,One year,No,Electronic check,0
5163,36,32.661982904502366,One year,DSL,Bank transfer,0
5164,25,101.54294940115683,Two year,Fiber optic,Electronic check,1
5165,6,111.83683147501229,Two year,No,Credit card,1
5166,24,97.77582542329856,Month-to-month,Fiber optic,Bank transfer,0
5167,18,117.66157189925599,Month-to-month,Fiber optic,Mailed check,0
5168,6,41.63289701662707,Two year,No,Bank transfer,0
5169,29,34.07999122096905,Month-to-month,DSL,Electronic check,0
5170,25,72.07037820396135,One year,Fiber optic,Mailed check,1
5171,55,102.9037614742618,Month-to-month,No,Credit card,1
5172,46,23.98390908380597,Two year,Fiber optic,Credit card,0
5173,24,119.5565660999882,Month-to-month,DSL,Credit card,0
5174,26,80.22459292053227,Two year,Fiber optic,Electronic check,0
5175,28,117.89418121813775,Month-to-month,Fiber optic,Bank transfer,1
5176,3,56.508163323377694,One year,Fiber optic,Electronic check,1
5177,38,65.80238205335893,One year,Fiber optic,Bank transfer,0
5178,61,95.23614423973922,Two year,DSL,Electronic check,0
5179,51,99.27004505613186,Two year,No,Credit card,1
5180,48,43.30330533502403,Two year,Fiber optic,Electronic check,0
5181,21,112.98010863077228,Month-to-month,DSL,Bank transfer,1
5182,54,106.74231218347286,Month-to-month,Fiber optic,Credit card,0
5183,56,21.820530310319857,Month-to-month,Fiber optic,Credit card,0
5184,59,32.8568105855183,One year,Fiber optic,Mailed check,0
5185,51,69.60971064070674,Two year,DSL,Bank transfer,0
5186,20,66.09555141131827,Month-to-month,Fiber optic,Mailed check,0
5187,59,90.83908550348353,One year,Fiber optic,Mailed check,0
5188,71,28.971137605303404,Two year,No,Mailed check,1
5189,9,84.48553066971266,One year,DSL,Credit card,1
5190,1,81.63699311345823,Two year,No,Mailed check,0
5191,29,43.361959847804435,Month-to-month,No,Bank transfer,0
5192,63,74.23939642683995,One year,No,Bank transfer,0
5193,56,42.220720699598196,One year,No,Mailed check,0
5194,68,34.69230271006063,One year,Fiber optic,Mailed check,0
5195,35,77.31349346540705,Two year,No,Mailed check,1
5196,3,117.74742783005703,Two year,DSL,Mailed check,1
5197,7,43.693334917174504,One year,Fiber optic,Mailed check,0
5198,27,55.53361493551519,Two year,No,Mailed check,1
5199,1,45.65732259900467,One year,No,Electronic check,0
5200,71,46.645982164649475,Month-to-month,DSL,Credit card,1
5201,44,60.419213418668065,One year,DSL,Credit card,0
5202,41,90.18555106506201,One year,No,Credit card,0
5203,42,23.880452403094516,Two year,No,Mailed check,0
5204,33,115.71241956855602,Two year,No,Electronic check,0
5205,50,24.627987948924748,Two year,No,Credit card,0
5206,63,108.12531819445597,Month-to-month,No,Bank transfer,0
5207,37,109.43780987619989,Month-to-month,DSL,Credit card,0
5208,59,72.44891875915232,Month-to-month,DSL,Credit card,0
5209,48,33.69968286189675,Two year,Fiber optic,Credit card,0
5210,5,76.51459705569438,One year,Fiber optic,Credit card,0
5211,48,82.86321599028497,One year,DSL,Bank transfer,1
5212,3,105.77589578071112,One year,Fiber optic,Mailed check,0
5213,47,75.08953757695697,Two year,No,Bank transfer,1
5214,62,61.07093959033382,Two year,Fiber optic,Bank transfer,0
5215,14,103.82911938541139,Month-to-month,No,Mailed check,0
5216,63,118.0951797352619,Two year,No,Bank transfer,0
5217,61,84.51032051579332,One year,Fiber optic,Bank transfer,0
5218,31,107.43870373028095,Month-to-month,Fiber optic,Credit card,0
5219,17,79.87351128290642,Month-to-month,No,Credit card,1
5220,24,88.97879914103056,Two year,DSL,Mailed check,0
5221,23,88.81671175489188,Month-to-month,Fiber optic,Credit card,1
5222,50,90.47869868402653,Month-to-month,Fiber optic,Mailed check,1
5223,70,52.10134439286336,Two year,DSL,Mailed check,0
5224,27,77.56613962717122,Month-to-month,Fiber optic,Electronic check,0
5225,15,79.41355839737955,One year,No,Mailed check,1
5226,50,51.5071626713232,Two year,DSL,Bank transfer,1
5227,36,54.98523677036637,One year,DSL,Mailed check,1
5228,8,96.22467650167147,One year,No,Electronic check,1
5229,3,78.27238406172492,One year,No,Bank transfer,0
5230,62,34.92111479631686,One year,No,Electronic check,1
5231,47,103.76369886828724,Month-to-month,DSL,Credit card,0
5232,61,108.31142870743197,Month-to-month,No,Bank transfer,0
5233,32,66.6141147957814,Two year,Fiber optic,Mailed check,0
5234,13,40.8907432022927,Two year,Fiber optic,Electronic check,0
5235,1,114.76064954049053,One year,No,Mailed check,0
5236,34,108.22695645195763,One year,Fiber optic,Credit card,1
5237,62,44.43817463418385,Two year,Fiber optic,Bank transfer,1
5238,71,29.55937363026974,Two year,DSL,Mailed check,0
5239,31,64.06536075491067,Two year,No,Credit card,0
5240,64,87.63969864937395,Two year,Fiber optic,Mailed check,1
5241,25,37.538858521994406,One year,No,Bank transfer,0
5242,38,71.3212658431748,Two year,No,Credit card,0
5243,14,62.54154942725167,Month-to-month,Fiber optic,Credit card,0
5244,8,109.05511487694656,One year,Fiber optic,Electronic check,1
5245,54,62.95666328071286,Month-to-month,DSL,Bank transfer,0
5246,2,73.37763937350377,Two year,DSL,Credit card,1
5247,56,115.52861960018222,Month-to-month,DSL,Bank transfer,0
5248,61,49.96917658745646,Two year,Fiber optic,Mailed check,0
5249,22,48.89909319419414,Month-to-month,DSL,Bank transfer,0
5250,35,99.95950799420427,One year,No,Electronic check,0
5251,16,47.75389861439687,Month-to-month,DSL,Bank transfer,0
5252,50,103.1865870073205,One year,DSL,Bank transfer,0
5253,43,29.553560936164494,Month-to-month,DSL,Mailed check,0
5254,17,31.12612473094684,Month-to-month,No,Electronic check,0
5255,58,110.13233741627718,One year,No,Mailed check,1
5256,2,74.08122824824352,One year,Fiber optic,Credit card,1
5257,4,91.88142666942387,Two year,DSL,Mailed check,0
5258,39,42.52888918625443,One year,No,Electronic check,1
5259,6,36.627436838210826,One year,No,Electronic check,0
5260,69,103.49542622326402,Two year,No,Bank transfer,0
5261,69,55.86234070232488,One year,Fiber optic,Electronic check,0
5262,20,65.50326191219943,One year,Fiber optic,Mailed check,0
5263,64,22.797189727535898,Month-to-month,Fiber optic,Electronic check,0
5264,16,58.58807341929664,Two year,DSL,Credit card,1
5265,51,97.04378081249784,Two year,No,Electronic check,1
5266,37,102.12751772861694,Month-to-month,Fiber optic,Electronic check,0
5267,69,89.87547888825418,Two year,Fiber optic,Mailed check,0
5268,42,89.21797335437422,Month-to-month,No,Bank transfer,0
5269,57,70.62392665971579,One year,No,Bank transfer,1
5270,66,73.8329329259823,Two year,DSL,Mailed check,0
5271,9,94.26317468131435,One year,DSL,Bank transfer,0
5272,64,44.73017988277228,Two year,DSL,Credit card,1
5273,22,43.1517068246056,One year,Fiber optic,Credit card,1
5274,34,114.99248239140546,Two year,Fiber optic,Bank transfer,0
5275,55,22.768988675877537,Two year,No,Mailed check,0
5276,29,33.94654636651815,One year,DSL,Mailed check,0
5277,38,77.03324262012481,Month-to-month,No,Bank transfer,1
5278,18,93.78348386983485,Two year,DSL,Electronic check,0
5279,71,73.78910829850118,Month-to-month,DSL,Bank transfer,1
5280,65,55.506399616488416,Month-to-month,DSL,Credit card,0
5281,1,117.79761193529676,Month-to-month,DSL,Credit card,0
5282,4,90.38526851328459,Month-to-month,No,Electronic check,0
5283,4,103.13908410670791,Month-to-month,No,Credit card,0
5284,27,24.024687418820406,Month-to-month,Fiber optic,Mailed check,0
5285,43,43.59201104733837,Two year,DSL,Electronic check,0
5286,59,57.417109359158005,Month-to-month,No,Electronic check,1
5287,32,38.260139808227805,Two year,DSL,Electronic check,0
5288,33,27.28992727091472,Two year,DSL,Mailed check,0
5289,28,42.50916645946802,Two year,Fiber optic,Credit card,0
5290,55,73.36356312370427,One year,Fiber optic,Bank transfer,0
5291,60,89.57452483567053,Month-to-month,No,Credit card,1
5292,70,97.4020922965081,One year,No,Bank transfer,0
5293,62,24.293615486771706,Month-to-month,Fiber optic,Electronic check,0
5294,34,62.798617221259114,One year,No,Bank transfer,0
5295,56,32.221158358536734,Two year,No,Credit card,0
5296,13,63.120038644467186,One year,Fiber optic,Mailed check,0
5297,56,63.39758491202951,Two year,DSL,Credit card,1
5298,18,69.82116867122437,One year,DSL,Mailed check,0
5299,54,109.28306262632394,Month-to-month,Fiber optic,Mailed check,0
5300,43,100.50955026240895,Month-to-month,DSL,Mailed check,0
5301,39,83.67208451363919,One year,DSL,Bank transfer,0
5302,61,108.54073229335307,One year,Fiber optic,Electronic check,0
5303,42,87.84686165046233,Month-to-month,No,Electronic check,0
